Order Number,CITY,Billing Address Province,Customer Id,Invoice Date,Product Type,Quantity,Subtotal Price,Total Price Usd,Total Tax
5831,LAFAYETTE,Louisiana,6406,2025-03-23 16:40:00,Tennis Shoes,1,575.13,632.643,57.513
848,ASHBURN,Virginia,2134,2025-03-18 21:13:00,Tennis Shoes,1,537.13,590.843,53.713
4222,CONROE,Texas,5124,2025-03-22 08:27:00,Tennis Shoes,1,497.13,546.843,49.713
3887,SEATTLE,Washington,1477,2025-03-21 18:58:00,Tennis Shoes,1,485.53,534.083,48.553
6795,FORT WAYNE,Indiana,825,2025-03-24 13:26:00,Tennis Shoes,1,497.13,546.843,49.713
5613,CHICAGO,Illinois,171,2025-03-23 13:10:00,Tennis Shoes,1,485.53,534.083,48.553
968,LORETTO,Minnesota,4522,2025-03-19 01:58:00,Tennis Shoes,1,517.13,568.843,51.713
5621,SEATTLE,Washington,316,2025-03-23 13:15:00,Tennis Shoes,1,517.13,568.843,51.713
2871,RENO,Nevada,6022,2025-03-20 18:53:00,Tennis Shoes,1,575.13,632.643,57.513
5183,ALBANY,New York,6437,2025-03-22 21:22:00,Tennis Shoes,1,497.13,546.843,49.713
5644,PENSACOLA,Florida,2346,2025-03-23 13:36:00,Tennis Shoes,1,485.53,534.083,48.553
4403,PALM BAY,Florida,2938,2025-03-22 10:30:00,Tennis Shoes,1,509.53,560.483,50.953
3243,DES MOINES,Iowa,1470,2025-03-21 08:27:00,Tennis Shoes,1,537.13,590.843,53.713
3411,OKLAHOMA CITY,Oklahoma,4327,2025-03-21 11:28:00,Tennis Shoes,1,517.53,569.283,51.753
4679,EVANSVILLE,Indiana,2800,2025-03-22 13:44:00,Tennis Shoes,1,625.13,687.643,62.513
1359,RALEIGH,North Carolina,583,2025-03-19 13:21:00,Tennis Shoes,1,507.13,557.843,50.713
3026,WASHINGTON,District of Columbia,4025,2025-03-20 21:07:00,Tennis Shoes,1,507.13,557.843,50.713
4878,LOS ANGELES,California,2991,2025-03-22 16:42:00,Tennis Shoes,1,605.13,665.643,60.513
5747,TOLEDO,Ohio,3121,2025-03-23 15:19:00,Tennis Shoes,1,507.13,557.843,50.713
15,PEORIA,Illinois,4422,2025-03-18 00:55:00,Tennis Shoes,1,517.13,568.843,51.713
6376,ROCHESTER,New York,2576,2025-03-24 08:59:00,Tennis Shoes,1,517.53,569.283,51.753
711,PORT CHARLOTTE,Florida,1273,2025-03-18 18:04:00,Tennis Shoes,1,537.13,590.843,53.713
4737,MIAMI,Florida,2518,2025-03-22 14:31:00,Tennis Shoes,1,537.13,590.843,53.713
4883,KANSAS CITY,Missouri,1816,2025-03-22 16:43:00,Tennis Shoes,1,501.53,551.683,50.153
2705,PUEBLO,Colorado,6461,2025-03-20 16:54:00,Tennis Shoes,1,527.13,579.843,52.713
1983,HOUSTON,Texas,704,2025-03-19 22:16:00,Tennis Shoes,1,509.53,560.483,50.953
7158,HOT SPRINGS NATIONAL PARK,Arkansas,5815,2025-03-24 18:27:00,Tennis Shoes,1,666.33,732.963,66.633
3553,LEXINGTON,Kentucky,6439,2025-03-21 13:41:00,Tennis Shoes,1,537.13,590.843,53.713
1082,NEW BEDFORD,Massachusetts,4110,2025-03-19 10:01:00,Tennis Shoes,1,733.13,806.443,73.313
5676,HYATTSVILLE,Maryland,3741,2025-03-23 14:07:00,Tennis Shoes,1,744.73,819.203,74.473
684,SALEM,Oregon,2560,2025-03-18 17:30:00,Tennis Shoes,1,497.13,546.843,49.713
732,NEW ORLEANS,Louisiana,801,2025-03-18 18:49:00,Tennis Shoes,1,497.13,546.843,49.713
925,LOUISVILLE,Kentucky,5891,2025-03-18 23:21:00,Tennis Shoes,1,497.13,546.843,49.713
4021,LONG BEACH,California,4009,2025-03-21 21:13:00,Tennis Shoes,1,555.13,610.643,55.513
5018,DALLAS,Texas,3837,2025-03-22 18:54:00,Tennis Shoes,1,497.13,546.843,49.713
3020,DAYTON,Ohio,2322,2025-03-20 21:03:00,Tennis Shoes,1,517.53,569.283,51.753
6960,LOS ANGELES,California,3503,2025-03-24 15:33:00,Tennis Shoes,1,485.53,534.083,48.553
597,TOLEDO,Ohio,4372,2025-03-18 16:13:00,Tennis Shoes,1,605.13,665.643,60.513
920,DES MOINES,Iowa,2970,2025-03-18 23:05:00,Tennis Shoes,1,517.53,569.283,51.753
3330,SAN JOSE,California,2154,2025-03-21 10:27:00,Tennis Shoes,1,537.13,590.843,53.713
3870,MIDLAND,Texas,4302,2025-03-21 18:39:00,Tennis Shoes,1,517.53,569.283,51.753
6287,SAINT AUGUSTINE,Florida,641,2025-03-24 07:22:00,Tennis Shoes,1,635.13,698.643,63.513
2932,WASHINGTON,District of Columbia,4615,2025-03-20 19:37:00,Tennis Shoes,1,527.13,579.843,52.713
5894,SACRAMENTO,California,3496,2025-03-23 17:42:00,Tennis Shoes,1,527.13,579.843,52.713
3247,KANSAS CITY,Missouri,1830,2025-03-21 08:38:00,Tennis Shoes,1,497.13,546.843,49.713
1419,TOPEKA,Kansas,5624,2025-03-19 14:01:00,Tennis Shoes,1,493.53,542.883,49.353
6930,TAMPA,Florida,5745,2025-03-24 15:09:00,Tennis Shoes,1,507.13,557.843,50.713
3795,DECATUR,Georgia,3395,2025-03-21 17:19:00,Tennis Shoes,1,539.93,593.923,53.993
2379,DAVENPORT,Iowa,1753,2025-03-20 12:36:00,Tennis Shoes,1,565.13,621.643,56.513
2450,DES MOINES,Iowa,5935,2025-03-20 13:37:00,Tennis Shoes,1,635.13,698.643,63.513
778,YOUNGSTOWN,Ohio,4547,2025-03-18 19:48:00,Tennis Shoes,1,595.93,655.523,59.593
6703,SAINT PAUL,Minnesota,395,2025-03-24 12:19:00,Tennis Shoes,1,595.13,654.643,59.513
1876,WASHINGTON,District of Columbia,115,2025-03-19 20:04:00,Tennis Shoes,1,531.93,585.123,53.193
3633,SPRINGFIELD,Illinois,212,2025-03-21 14:56:00,Tennis Shoes,1,507.13,557.843,50.713
2704,SAN DIEGO,California,4469,2025-03-20 16:53:00,Tennis Shoes,1,517.53,569.283,51.753
5298,CHARLESTON,West Virginia,1447,2025-03-23 00:36:00,Tennis Shoes,1,497.13,546.843,49.713
3579,BIRMINGHAM,Alabama,6177,2025-03-21 14:00:00,Tennis Shoes,1,517.13,568.843,51.713
7084,SAN RAFAEL,California,6388,2025-03-24 17:11:00,Tennis Shoes,1,861.13,947.243,86.113
2481,EVANSVILLE,Indiana,773,2025-03-20 14:03:00,Tennis Shoes,1,723.13,795.443,72.313
4611,LAS VEGAS,Nevada,3341,2025-03-22 12:52:00,Tennis Shoes,1,537.13,590.843,53.713
5860,FORT PIERCE,Florida,1496,2025-03-23 17:11:00,Tennis Shoes,1,537.13,590.843,53.713
3137,YOUNGSTOWN,Ohio,821,2025-03-20 22:57:00,Tennis Shoes,1,537.13,590.843,53.713
1199,NEW YORK CITY,New York,320,2025-03-19 11:30:00,Tennis Shoes,1,497.13,546.843,49.713
579,ALEXANDRIA,Louisiana,4564,2025-03-18 15:56:00,Tennis Shoes,1,625.13,687.643,62.513
1595,MINNEAPOLIS,Minnesota,6123,2025-03-19 16:23:00,Tennis Shoes,1,527.13,579.843,52.713
1697,BROOKLYN,New York,4227,2025-03-19 17:38:00,Tennis Shoes,1,527.13,579.843,52.713
5683,DAYTON,Ohio,399,2025-03-23 14:16:00,Tennis Shoes,1,527.13,579.843,52.713
6998,TALLAHASSEE,Florida,1211,2025-03-24 16:05:00,Tennis Shoes,1,509.53,560.483,50.953
2890,DES MOINES,Iowa,5276,2025-03-20 19:08:00,Tennis Shoes,1,635.13,698.643,63.513
4781,TUCSON,Arizona,2467,2025-03-22 15:15:00,Tennis Shoes,1,537.13,590.843,53.713
2098,PORT SAINT LUCIE,Florida,38,2025-03-20 08:39:00,Tennis Shoes,1,527.13,579.843,52.713
2440,MIAMI,Florida,2789,2025-03-20 13:30:00,Tennis Shoes,1,625.13,687.643,62.513
2780,DECATUR,Georgia,3531,2025-03-20 17:47:00,Tennis Shoes,1,625.13,687.643,62.513
3736,MURFREESBORO,Tennessee,1858,2025-03-21 16:23:00,Tennis Shoes,1,625.13,687.643,62.513
3831,SAN ANTONIO,Texas,4042,2025-03-21 18:05:00,Tennis Shoes,1,527.13,579.843,52.713
1244,SHAWNEE MISSION,Kansas,164,2025-03-19 11:59:00,Tennis Shoes,1,509.53,560.483,50.953
3120,LAS VEGAS,Nevada,4542,2025-03-20 22:38:00,Tennis Shoes,1,509.53,560.483,50.953
509,CHARLOTTE,North Carolina,4022,2025-03-18 14:46:00,Tennis Shoes,1,537.13,590.843,53.713
2948,SHREVEPORT,Louisiana,2315,2025-03-20 19:56:00,Tennis Shoes,1,537.13,590.843,53.713
5942,PORTLAND,Oregon,4467,2025-03-23 18:38:00,Tennis Shoes,1,537.13,590.843,53.713
1670,LAKEWOOD,Washington,5024,2025-03-19 17:10:00,Tennis Shoes,1,517.53,569.283,51.753
6042,CHICAGO,Illinois,5024,2025-03-23 20:29:00,Tennis Shoes,1,517.53,569.283,51.753
7410,SALINAS,California,4338,2025-03-24 23:21:00,Tennis Shoes,1,537.13,590.843,53.713
6774,AURORA,Illinois,4491,2025-03-24 13:12:00,Tennis Shoes,1,501.53,551.683,50.153
2152,SEATTLE,Washington,2902,2025-03-20 09:37:00,Tennis Shoes,1,497.13,546.843,49.713
2842,ATHENS,Georgia,583,2025-03-20 18:33:00,Tennis Shoes,1,485.53,534.083,48.553
5991,IRVING,Texas,4279,2025-03-23 19:37:00,Tennis Shoes,1,531.93,585.123,53.193
340,CLEARWATER,Florida,5877,2025-03-18 12:38:00,Tennis Shoes,1,531.93,585.123,53.193
3420,CHESAPEAKE,Virginia,5045,2025-03-21 11:37:00,Tennis Shoes,1,497.13,546.843,49.713
1235,INDIANAPOLIS,Indiana,1351,2025-03-19 11:51:00,Tennis Shoes,1,537.13,590.843,53.713
631,CHARLESTON,West Virginia,5063,2025-03-18 16:35:00,Tennis Shoes,1,497.13,546.843,49.713
5661,JACKSON,Mississippi,3460,2025-03-23 13:51:00,Tennis Shoes,1,555.13,610.643,55.513
4044,SAN BERNARDINO,California,3459,2025-03-21 21:46:00,Tennis Shoes,1,497.13,546.843,49.713
5845,TUCSON,Arizona,112,2025-03-23 16:56:00,Walking Shoes,1,613.13,674.443,61.313
1792,BUFFALO,New York,3931,2025-03-19 18:51:00,Walking Shoes,1,509.53,560.483,50.953
4495,SPOKANE,Washington,420,2025-03-22 11:29:00,Walking Shoes,1,537.13,590.843,53.713
3378,WASHINGTON,District of Columbia,5321,2025-03-21 11:02:00,Walking Shoes,1,595.93,655.523,59.593
6168,LAS VEGAS,Nevada,6227,2025-03-23 22:21:00,Walking Shoes,1,626.33,688.963,62.633
3377,AUSTIN,Texas,5212,2025-03-21 11:01:00,Walking Shoes,1,537.13,590.843,53.713
3901,PASADENA,California,959,2025-03-21 19:08:00,Walking Shoes,1,595.93,655.523,59.593
6180,PUEBLO,Colorado,2869,2025-03-23 22:42:00,Walking Shoes,1,527.13,579.843,52.713
1245,BOSTON,Massachusetts,4522,2025-03-19 12:00:00,Walking Shoes,1,517.53,569.283,51.753
1335,SHAWNEE MISSION,Kansas,2345,2025-03-19 13:01:00,Walking Shoes,1,517.53,569.283,51.753
2456,DULUTH,Georgia,3596,2025-03-20 13:46:00,Walking Shoes,1,527.13,579.843,52.713
5045,CHICAGO,Illinois,1282,2025-03-22 19:20:00,Walking Shoes,1,485.53,534.083,48.553
2043,KANSAS CITY,Kansas,1736,2025-03-20 00:38:00,Walking Shoes,1,517.53,569.283,51.753
4539,SALEM,Oregon,2550,2025-03-22 11:59:00,Walking Shoes,1,527.13,579.843,52.713
5617,FORT WORTH,Texas,4220,2025-03-23 13:13:00,Walking Shoes,1,563.93,620.323,56.393
922,DETROIT,Michigan,5651,2025-03-18 23:13:00,Walking Shoes,1,537.13,590.843,53.713
3265,LOS ANGELES,California,4495,2025-03-21 09:08:00,Walking Shoes,1,517.53,569.283,51.753
3965,SAINT PETERSBURG,Florida,6033,2025-03-21 20:10:00,Walking Shoes,1,517.53,569.283,51.753
2040,DAYTON,Ohio,6155,2025-03-20 00:18:00,Walking Shoes,1,497.13,546.843,49.713
6773,RIVERSIDE,California,5519,2025-03-24 13:12:00,Walking Shoes,1,957.13,1052.843,95.713
2410,TULSA,Oklahoma,1163,2025-03-20 13:03:00,Walking Shoes,1,485.53,534.083,48.553
7227,FORT LAUDERDALE,Florida,5666,2025-03-24 19:33:00,Walking Shoes,1,497.13,546.843,49.713
4890,CLEARWATER,Florida,1922,2025-03-22 16:50:00,Walking Shoes,1,509.53,560.483,50.953
5945,NEW HAVEN,Connecticut,2409,2025-03-23 18:39:00,Walking Shoes,1,509.53,560.483,50.953
6071,LITTLETON,Colorado,5335,2025-03-23 20:55:00,Walking Shoes,1,565.13,621.643,56.513
6239,SAINT LOUIS,Missouri,808,2025-03-24 00:40:00,Walking Shoes,1,585.13,643.643,58.513
844,SAN JOSE,California,3096,2025-03-18 21:09:00,Walking Shoes,1,485.53,534.083,48.553
14,SEATTLE,Washington,5669,2025-03-18 00:52:00,Walking Shoes,1,527.13,579.843,52.713
923,COLUMBIA,South Carolina,456,2025-03-18 23:18:00,Walking Shoes,1,509.53,560.483,50.953
5635,IRVINE,California,1325,2025-03-23 13:26:00,Walking Shoes,1,527.13,579.843,52.713
5675,GREEN BAY,Wisconsin,5972,2025-03-23 14:06:00,Walking Shoes,1,517.53,569.283,51.753
3840,CHARLOTTESVILLE,Virginia,1186,2025-03-21 18:19:00,Walking Shoes,1,537.13,590.843,53.713
5847,DALLAS,Texas,4860,2025-03-23 16:58:00,Walking Shoes,1,517.53,569.283,51.753
7078,GADSDEN,Alabama,5532,2025-03-24 17:08:00,Walking Shoes,1,517.53,569.283,51.753
3314,LUBBOCK,Texas,3019,2025-03-21 10:08:00,Walking Shoes,1,517.53,569.283,51.753
4519,EL PASO,Texas,3566,2025-03-22 11:44:00,Walking Shoes,1,625.13,687.643,62.513
5669,PORTLAND,Oregon,4966,2025-03-23 14:00:00,Walking Shoes,1,563.93,620.323,56.393
4480,DES MOINES,Iowa,2177,2025-03-22 11:19:00,Walking Shoes,1,595.13,654.643,59.513
2868,FORT LAUDERDALE,Florida,2067,2025-03-20 18:50:00,Walking Shoes,1,537.13,590.843,53.713
3231,BOZEMAN,Montana,2417,2025-03-21 07:52:00,Walking Shoes,1,517.53,569.283,51.753
4497,LAS VEGAS,Nevada,1994,2025-03-22 11:30:00,Walking Shoes,1,987.13,1085.843,98.713
4233,SAINT PAUL,Minnesota,6350,2025-03-22 08:35:00,Walking Shoes,1,527.13,579.843,52.713
5949,WICHITA FALLS,Texas,2092,2025-03-23 18:47:00,Walking Shoes,1,563.93,620.323,56.393
932,BALTIMORE,Maryland,954,2025-03-18 23:28:00,Walking Shoes,1,497.13,546.843,49.713
1545,PLANO,Texas,4563,2025-03-19 15:53:00,Walking Shoes,1,485.53,534.083,48.553
1630,CLEVELAND,Ohio,1754,2025-03-19 16:44:00,Walking Shoes,1,565.13,621.643,56.513
3158,TUCSON,Arizona,2785,2025-03-20 23:33:00,Walking Shoes,1,531.93,585.123,53.193
6085,PHOENIX,Arizona,3248,2025-03-23 21:07:00,Running Shoes,1,555.13,610.643,55.513
3042,FORT WORTH,Texas,1823,2025-03-20 21:15:00,Running Shoes,1,517.13,568.843,51.713
4301,HUNTINGTON,West Virginia,199,2025-03-22 09:29:00,Running Shoes,1,674.33,741.763,67.433
759,TOLEDO,Ohio,2,2025-03-18 19:21:00,Running Shoes,1,595.93,655.523,59.593
7403,PATERSON,New Jersey,2636,2025-03-24 23:14:00,Running Shoes,1,733.13,806.443,73.313
1104,SAN BERNARDINO,California,1489,2025-03-19 10:14:00,Running Shoes,1,527.13,579.843,52.713
7394,OLYMPIA,Washington,2265,2025-03-24 22:56:00,Running Shoes,1,517.53,569.283,51.753
4284,PENSACOLA,Florida,4350,2025-03-22 09:17:00,Running Shoes,1,527.13,579.843,52.713
1959,LAS VEGAS,Nevada,3760,2025-03-19 21:53:00,Running Shoes,1,537.13,590.843,53.713
5209,BATON ROUGE,Louisiana,4835,2025-03-22 21:53:00,Running Shoes,1,517.53,569.283,51.753
5601,JAMAICA,New York,1814,2025-03-23 13:01:00,Running Shoes,1,587.93,646.723,58.793
6577,ARLINGTON,Virginia,5783,2025-03-24 11:04:00,Running Shoes,1,659.63,725.593,65.963
1149,CLEVELAND,Ohio,6350,2025-03-19 10:52:00,Running Shoes,1,537.13,590.843,53.713
1003,BATON ROUGE,Louisiana,1315,2025-03-19 08:19:00,Running Shoes,1,753.13,828.443,75.313
4438,MACON,Georgia,2948,2025-03-22 10:53:00,Running Shoes,1,527.13,579.843,52.713
2708,SAN ANTONIO,Texas,3407,2025-03-20 16:56:00,Running Shoes,1,587.93,646.723,58.793
6932,TOLEDO,Ohio,2529,2025-03-24 15:11:00,Running Shoes,1,537.13,590.843,53.713
6525,PHOENIX,Arizona,649,2025-03-24 10:30:00,Running Shoes,1,527.13,579.843,52.713
4656,FORT WAYNE,Indiana,308,2025-03-22 13:26:00,Running Shoes,1,517.13,568.843,51.713
4866,KNOXVILLE,Tennessee,5951,2025-03-22 16:33:00,Running Shoes,1,501.53,551.683,50.153
7109,DALLAS,Texas,4930,2025-03-24 17:47:00,Running Shoes,1,615.13,676.643,61.513
1893,WASHINGTON,District of Columbia,15,2025-03-19 20:22:00,Running Shoes,1,493.53,542.883,49.353
5533,VERO BEACH,Florida,6019,2025-03-23 12:08:00,Running Shoes,1,507.13,557.843,50.713
427,MOBILE,Alabama,4518,2025-03-18 13:42:00,Running Shoes,1,485.53,534.083,48.553
3064,FORT WAYNE,Indiana,1447,2025-03-20 21:33:00,Running Shoes,1,595.13,654.643,59.513
1374,PALO ALTO,California,1189,2025-03-19 13:32:00,Running Shoes,1,497.13,546.843,49.713
1090,PASADENA,California,1837,2025-03-19 10:05:00,Running Shoes,1,497.13,546.843,49.713
5136,COLORADO SPRINGS,Colorado,5481,2025-03-22 20:35:00,Running Shoes,1,527.13,579.843,52.713
5816,YAKIMA,Washington,5174,2025-03-23 16:22:00,Running Shoes,1,517.53,569.283,51.753
2575,NORTH PORT,Florida,2364,2025-03-20 15:11:00,Running Shoes,1,497.13,546.843,49.713
5558,MIAMI,Florida,961,2025-03-23 12:25:00,Running Shoes,1,497.13,546.843,49.713
2576,EL PASO,Texas,830,2025-03-20 15:11:00,Running Shoes,1,485.53,534.083,48.553
6233,PORTLAND,Oregon,4458,2025-03-24 00:17:00,Running Shoes,1,585.13,643.643,58.513
6380,SAN ANTONIO,Texas,5461,2025-03-24 09:02:00,Running Shoes,1,509.53,560.483,50.953
6596,COLUMBUS,Ohio,1064,2025-03-24 11:15:00,Running Shoes,1,587.93,646.723,58.793
799,DES MOINES,Iowa,3817,2025-03-18 20:18:00,Running Shoes,1,517.53,569.283,51.753
7166,ORLANDO,Florida,2757,2025-03-24 18:38:00,Running Shoes,1,579.93,637.923,57.993
1197,TUCSON,Arizona,3527,2025-03-19 11:30:00,Running Shoes,1,497.13,546.843,49.713
1013,SYRACUSE,New York,4981,2025-03-19 08:41:00,Running Shoes,1,635.13,698.643,63.513
3927,WASHINGTON,District of Columbia,2300,2025-03-21 19:34:00,Running Shoes,1,527.13,579.843,52.713
2942,MURFREESBORO,Tennessee,261,2025-03-20 19:48:00,Running Shoes,1,537.13,590.843,53.713
6489,VALDOSTA,Georgia,2060,2025-03-24 10:10:00,Running Shoes,1,537.13,590.843,53.713
906,NEW YORK CITY,New York,5149,2025-03-18 22:47:00,Running Shoes,1,493.53,542.883,49.353
3000,DALLAS,Texas,5805,2025-03-20 20:44:00,Running Shoes,1,497.13,546.843,49.713
1509,PORTSMOUTH,New Hampshire,1259,2025-03-19 15:17:00,Running Shoes,1,683.13,751.443,68.313
2078,MOBILE,Alabama,5090,2025-03-20 08:18:00,Running Shoes,1,497.13,546.843,49.713
1734,BOULDER,Colorado,2657,2025-03-19 18:07:00,Running Shoes,1,595.93,655.523,59.593
4524,WICHITA FALLS,Texas,5621,2025-03-22 11:47:00,Running Shoes,1,485.53,534.083,48.553
4546,TRENTON,New Jersey,6455,2025-03-22 12:02:00,Running Shoes,1,485.53,534.083,48.553
4931,TULSA,Oklahoma,3507,2025-03-22 17:18:00,Running Shoes,1,482.63,530.893,48.263
7429,SAINT LOUIS,Missouri,3352,2025-03-24 23:53:00,Running Shoes,1,555.93,611.523,55.593
5281,ERIE,Pennsylvania,3366,2025-03-22 23:58:00,Running Shoes,1,497.13,546.843,49.713
2073,JERSEY CITY,New Jersey,3393,2025-03-20 07:38:00,Running Shoes,1,605.13,665.643,60.513
6134,ARLINGTON,Texas,3554,2025-03-23 21:47:00,Running Shoes,1,625.13,687.643,62.513
2046,MEMPHIS,Tennessee,4508,2025-03-20 00:58:00,Running Shoes,1,485.53,534.083,48.553
2546,WASHINGTON,District of Columbia,1825,2025-03-20 14:54:00,Running Shoes,1,485.53,534.083,48.553
6178,GRAND JUNCTION,Colorado,3688,2025-03-23 22:41:00,Running Shoes,1,512.63,563.893,51.263
5163,PLANO,Texas,3170,2025-03-22 21:03:00,Running Shoes,1,537.13,590.843,53.713
5861,NEW HAVEN,Connecticut,4099,2025-03-23 17:11:00,Running Shoes,1,674.33,741.763,67.433
3672,SAVANNAH,Georgia,1709,2025-03-21 15:31:00,Running Shoes,1,512.63,563.893,51.263
4204,SAN ANTONIO,Texas,1364,2025-03-22 08:13:00,Running Shoes,1,595.13,654.643,59.513
6249,CHATTANOOGA,Tennessee,552,2025-03-24 02:02:00,Running Shoes,1,537.13,590.843,53.713
2411,SANTA BARBARA,California,834,2025-03-20 13:03:00,Running Shoes,1,527.13,579.843,52.713
4224,CHARLESTON,West Virginia,4611,2025-03-22 08:28:00,Running Shoes,1,527.13,579.843,52.713
48,BROOKLYN,New York,4403,2025-03-18 07:30:00,Running Shoes,1,517.53,569.283,51.753
2923,SACRAMENTO,California,3504,2025-03-20 19:30:00,Running Shoes,1,527.13,579.843,52.713
1973,FLORENCE,South Carolina,3927,2025-03-19 22:09:00,Running Shoes,1,509.53,560.483,50.953
4235,ORLANDO,Florida,3600,2025-03-22 08:37:00,Running Shoes,1,509.53,560.483,50.953
668,PITTSBURGH,Pennsylvania,1933,2025-03-18 17:12:00,Running Shoes,1,595.93,655.523,59.593
1381,MIAMI BEACH,Florida,2939,2025-03-19 13:35:00,Running Shoes,1,517.53,569.283,51.753
5142,OMAHA,Nebraska,6136,2025-03-22 20:39:00,Running Shoes,1,635.13,698.643,63.513
1823,SCRANTON,Pennsylvania,2432,2025-03-19 19:10:00,Running Shoes,1,517.53,569.283,51.753
3722,COLUMBUS,Georgia,2639,2025-03-21 16:15:00,Running Shoes,1,517.53,569.283,51.753
1704,CHARLOTTE,North Carolina,3614,2025-03-19 17:45:00,Running Shoes,1,497.13,546.843,49.713
6356,SPRINGFIELD,Illinois,1286,2025-03-24 08:44:00,Running Shoes,1,497.13,546.843,49.713
964,OMAHA,Nebraska,5787,2025-03-19 01:34:00,Running Shoes,1,537.13,590.843,53.713
2024,PASADENA,California,141,2025-03-19 23:37:00,Running Shoes,1,635.13,698.643,63.513
5770,TRENTON,New Jersey,3448,2025-03-23 15:41:00,Running Shoes,1,537.13,590.843,53.713
6378,SHREVEPORT,Louisiana,2604,2025-03-24 09:01:00,Running Shoes,1,635.13,698.643,63.513
6411,TYLER,Texas,5545,2025-03-24 09:19:00,Running Shoes,1,497.13,546.843,49.713
436,FORT WAYNE,Indiana,504,2025-03-18 13:49:00,Running Shoes,1,635.13,698.643,63.513
2877,AUGUSTA,Georgia,3714,2025-03-20 18:57:00,Running Shoes,1,527.13,579.843,52.713
4325,ATLANTA,Georgia,4038,2025-03-22 09:43:00,Running Shoes,1,509.53,560.483,50.953
3517,LEXINGTON,Kentucky,3723,2025-03-21 13:13:00,Running Shoes,1,733.13,806.443,73.313
5488,NORTH LAS VEGAS,Nevada,4377,2025-03-23 11:13:00,Running Shoes,1,537.13,590.843,53.713
6559,EL PASO,Texas,3842,2025-03-24 10:50:00,Running Shoes,1,635.13,698.643,63.513
1643,LIMA,Ohio,5085,2025-03-19 16:51:00,Running Shoes,1,517.53,569.283,51.753
3038,BOSTON,Massachusetts,2355,2025-03-20 21:14:00,Running Shoes,1,517.53,569.283,51.753
3728,CHATTANOOGA,Tennessee,707,2025-03-21 16:18:00,Running Shoes,1,517.53,569.283,51.753
2430,TAMPA,Florida,3889,2025-03-20 13:19:00,Running Shoes,1,505.13,555.643,50.513
7327,FORT WAYNE,Indiana,5989,2025-03-24 21:21:00,Running Shoes,1,527.13,579.843,52.713
1957,ATLANTA,Georgia,1013,2025-03-19 21:48:00,Running Shoes,1,693.13,762.443,69.313
5843,ALBUQUERQUE,New Mexico,2572,2025-03-23 16:54:00,Running Shoes,1,571.93,629.123,57.193
5408,FLORENCE,South Carolina,6315,2025-03-23 09:40:00,Running Shoes,1,615.13,676.643,61.513
3497,PHOENIX,Arizona,3986,2025-03-21 12:46:00,Running Shoes,1,517.53,569.283,51.753
5830,FORT SMITH,Arkansas,2371,2025-03-23 16:38:00,Running Shoes,1,485.53,534.083,48.553
6668,NAPLES,Florida,3423,2025-03-24 11:56:00,Running Shoes,1,485.53,534.083,48.553
6720,WINSTON SALEM,North Carolina,4428,2025-03-24 12:31:00,Running Shoes,1,537.13,590.843,53.713
1076,ASHEVILLE,North Carolina,5444,2025-03-19 09:56:00,Running Shoes,1,517.53,569.283,51.753
2981,SARASOTA,Florida,264,2025-03-20 20:29:00,Running Shoes,1,595.93,655.523,59.593
5208,MILWAUKEE,Wisconsin,5080,2025-03-22 21:52:00,Running Shoes,1,497.13,546.843,49.713
5984,PUEBLO,Colorado,1871,2025-03-23 19:31:00,Running Shoes,1,497.13,546.843,49.713
2902,TOLEDO,Ohio,3470,2025-03-20 19:17:00,Running Shoes,1,537.13,590.843,53.713
1514,PUNTA GORDA,Florida,160,2025-03-19 15:22:00,Running Shoes,1,537.13,590.843,53.713
3852,SILVER SPRING,Maryland,2092,2025-03-21 18:26:00,Running Shoes,1,517.53,569.283,51.753
6486,EL PASO,Texas,2618,2025-03-24 10:08:00,Running Shoes,1,587.93,646.723,58.793
1999,RESTON,Virginia,1421,2025-03-19 22:41:00,Running Shoes,1,517.53,569.283,51.753
2592,JACKSONVILLE,Florida,959,2025-03-20 15:21:00,Running Shoes,1,517.53,569.283,51.753
3984,DURHAM,North Carolina,5081,2025-03-21 20:35:00,Running Shoes,1,527.13,579.843,52.713
3774,WICHITA FALLS,Texas,1757,2025-03-21 16:58:00,Running Shoes,1,509.53,560.483,50.953
7398,TOLEDO,Ohio,1513,2025-03-24 23:08:00,Running Shoes,1,485.53,534.083,48.553
6597,SAN ANTONIO,Texas,3383,2025-03-24 11:17:00,Running Shoes,1,497.13,546.843,49.713
4055,PEORIA,Illinois,6255,2025-03-21 21:58:00,Running Shoes,1,485.53,534.083,48.553
1622,SAINT LOUIS,Missouri,1960,2025-03-19 16:41:00,Running Shoes,1,537.13,590.843,53.713
5317,SPRINGFIELD,Illinois,4751,2025-03-23 03:57:00,Running Shoes,1,517.53,569.283,51.753
2095,CINCINNATI,Ohio,3170,2025-03-20 08:37:00,Running Shoes,1,625.13,687.643,62.513
4246,ALBANY,New York,5580,2025-03-22 08:43:00,Running Shoes,1,527.13,579.843,52.713
2714,FULLERTON,California,5193,2025-03-20 17:03:00,Running Shoes,1,509.53,560.483,50.953
2978,DETROIT,Michigan,3688,2025-03-20 20:27:00,Running Shoes,1,509.53,560.483,50.953
5295,GREENSBORO,North Carolina,3783,2025-03-23 00:29:00,Running Shoes,1,509.53,560.483,50.953
